"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"27901","49.774586","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"27902","49.808055","fe80::5df:f2a0:b15:5a5b","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"27903","49.816390","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"27904","49.816396","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"27905","49.821480","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3420, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-74 dBm"
"27906","49.821487","f8:c2:88:df:55:bf","Broadcast","802.11","313","Beacon frame, SN=294, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-55 dBm"
"27907","49.821492","fe80::38b4:80e:1584:dc02","ff02::1:2","DHCPv6","203","Solicit XID: 0xea602b CID: 000100011a4e73dd544408631124 ","-53 dBm"
"27908","49.821495","fe80::5df:f2a0:b15:5a5b","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"27909","49.825883","fe80::e063:f410:4840:dcb3","ff02::1:2","DHCPv6","195","Solicit XID: 0x46b830 CID: 000100011b59171c201a06a506ae ","-54 dBm"
"27910","49.828503","fe80::3cd2:1069:4dca:2854","ff02::1:ff20:36a","ICMPv6","134","Neighbor Solicitation","-54 dBm"
"27911","49.836128","2002:8099:b61f:c:145d:1287:5f7a:d0d5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-54 dBm"
"27912","49.838347","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=450, FN=0, Flags=.......TC","-58 dBm"
"27913","49.838356","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"27914","49.838360","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27915","49.840534","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27916","49.840541","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-61 dBm"
"27917","49.840545","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27918","49.840548","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"27919","49.840551","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27920","49.840555","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27921","49.840558","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27922","49.840562","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27923","49.840565","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27924","49.840568","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27925","49.841556","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27926","49.841561","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27927","49.841565","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27928","49.842286","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27929","49.842292","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-61 dBm"
"27930","49.842296","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"27931","49.844370","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27932","49.844376","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27933","49.844380","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"27934","49.844383","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"27935","49.844388","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27936","49.844391","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27937","49.844393","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27938","49.844397","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27939","49.844400","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27940","49.844403","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27941","49.844406","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-55 dBm"
"27942","49.844409","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27943","49.846199","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3423, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-74 dBm"
"27944","49.846209","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=300, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-54 dBm"
"27945","49.846215","fe80::5df:f2a0:b15:5a5b","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"27946","49.846219","fe80::e063:f410:4840:dcb3","ff02::1:2","DHCPv6","195","Solicit XID: 0x46b830 CID: 000100011b59171c201a06a506ae ","-74 dBm"
"27947","49.846223","fe80::3cd2:1069:4dca:2854","ff02::1:ff20:36a","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"27948","49.846228","2002:8099:b61f:c:145d:1287:5f7a:d0d5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"27949","49.858240","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27950","49.858247","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27951","49.858250","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27952","49.858254","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"27953","49.858257","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27954","49.858260","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-61 dBm"
"27955","49.858263","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27956","49.858266","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27957","49.858270","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"27958","49.858274","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-55 dBm"
"27959","49.858278","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27960","49.862045","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27961","49.862054","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27962","49.862057","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-55 dBm"
"27963","49.862060","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"27964","49.868339","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"27965","49.871200","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=3428, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-74 dBm"
"27966","49.871207","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=302, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-54 dBm"
"27967","49.871223","34:23:87:19:46:27","IPv6mcast_00:00:00:02","802.11","134","Data, SN=303, FN=0, Flags=.pm...F.C","-54 dBm"
"27968","49.871227","48:5a:b6:e0:ae:4f","IPv6mcast_00:01:00:02","802.11","211","Data, SN=304, FN=0, Flags=.pm...F.C","-53 dBm"
"27969","49.871230","IntelCor_37:a8:7a","IPv6mcast_ff:20:03:6a","802.11","150","Data, SN=305, FN=0, Flags=.pm...F.C","-53 dBm"
"27970","49.871235","GemtekTe_99:b8:76","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=306, FN=0, Flags=.pm...F.C","-54 dBm"
"27971","49.871239","84:7a:88:5d:72:83","IPv6mcast_00:00:00:02","802.11","134","Data, SN=307, FN=0, Flags=.p....F.C","-54 dBm"
"27972","49.884389","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=451, FN=0, Flags=...P...TC","-58 dBm"
"27973","49.884396","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"27974","49.906882","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"27975","49.908775","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"27976","49.909314","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"27977","49.910143","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"27978","49.913399","fe80::487c:7849:79d9:9721","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-54 dBm"
"27979","49.914099","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=.......TC","-52 dBm"
"27980","49.914105","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"27981","49.916209","fe80::7df3:d865:6ce2:d050","ff02::1:2","DHCPv6","195","Solicit XID: 0xb4a997 CID: 00010001159a74d42c27d7b2e589 ","-53 dBm"
"27982","49.916219","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=454, FN=0, Flags=.......TC","-58 dBm"
"27983","49.916223","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"27984","49.916226","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27985","49.916229","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27986","49.916233","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27987","49.916238","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27988","49.916241","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"27989","49.916244","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"27990","49.916247","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"27991","49.916250","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"27992","49.916253","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"27993","49.920696","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=455, FN=0, Flags=...P...TC","-58 dBm"
"27994","49.920706","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-55 dBm"
"27995","49.922252","fe80::487c:7849:79d9:9721","ff02::1:2","DHCPv6","205","Solicit XID: 0x4a5ea CID: 0001000119072e4b6c71d96a1e4f ","-54 dBm"
"27996","49.926617","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3429, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"27997","49.926625","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=311, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-54 dBm"
"27998","49.926630","20:c9:d0:b1:07:0b","f4:0f:1b:7b:37:af","802.11","54","Null function (No data), SN=1878, FN=0, Flags=...P...TC","-85 dBm"
"27999","49.926634","","20:c9:d0:b1:07:0b (RA)","802.11","40","Acknowledgement, Flags=........C","-75 dBm"
"28000","49.926641","fe80::e063:f410:4840:dcb3","ff02::1:2","DHCPv6","195","Solicit XID: 0x46b830 CID: 000100011b59171c201a06a506ae ","-74 dBm"
"28001","49.926646","fe80::e063:f410:4840:dcb3","ff02::1:2","DHCPv6","195","Solicit XID: 0x46b830 CID: 000100011b59171c201a06a506ae ","-54 dBm"
"28002","49.926650","fe80::3cd2:1069:4dca:2854","ff02::1:ff20:36a","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28003","49.926654","fe80::3cd2:1069:4dca:2854","ff02::1:ff20:36a","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"28004","49.926658","2002:8099:b61f:c:145d:1287:5f7a:d0d5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28005","49.926662","2002:8099:b61f:c:145d:1287:5f7a:d0d5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"28006","49.926666","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28007","49.926670","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"28008","49.926674","fe80::487c:7849:79d9:9721","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28009","49.926678","fe80::487c:7849:79d9:9721","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28010","49.927751","fe80::7df3:d865:6ce2:d050","ff02::1:2","DHCPv6","195","Solicit XID: 0xb4a997 CID: 00010001159a74d42c27d7b2e589 ","-75 dBm"
"28011","49.927758","fe80::7df3:d865:6ce2:d050","ff02::1:2","DHCPv6","195","Solicit XID: 0xb4a997 CID: 00010001159a74d42c27d7b2e589 ","-53 dBm"
"28012","49.927762","fe80::487c:7849:79d9:9721","ff02::1:2","DHCPv6","205","Solicit XID: 0x4a5ea CID: 0001000119072e4b6c71d96a1e4f ","-54 dBm"
"28013","49.927767","fe80::487c:7849:79d9:9721","ff02::1:2","DHCPv6","205","Solicit XID: 0x4a5ea CID: 0001000119072e4b6c71d96a1e4f ","-75 dBm"
"28014","49.928828","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-52 dBm"
"28015","49.928834","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28016","49.950758","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3437, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-74 dBm"
"28017","49.950773","f8:c2:88:df:55:bd","Broadcast","802.11","308","Beacon frame, SN=319, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-54 dBm"
"28018","49.950781","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28019","49.950788","fe80::487c:7849:79d9:9721","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28020","49.950796","fe80::7df3:d865:6ce2:d050","ff02::1:2","DHCPv6","195","Solicit XID: 0xb4a997 CID: 00010001159a74d42c27d7b2e589 ","-74 dBm"
"28021","49.950803","fe80::487c:7849:79d9:9721","ff02::1:2","DHCPv6","205","Solicit XID: 0x4a5ea CID: 0001000119072e4b6c71d96a1e4f ","-75 dBm"
"28022","49.963829","fe80::d72:1575:c848:876f","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28023","49.967821","fe80::843:c1f1:f88a:7451","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"28024","49.975661","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=3442, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-74 dBm"
"28025","49.975670","f8:c2:88:df:55:be","Broadcast","802.11","318","Beacon frame, SN=322, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-54 dBm"
"28026","49.975675","6c:71:d9:6a:1e:4f","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=323, FN=0, Flags=.pm...F.C","-54 dBm"
"28027","49.975680","IntelCor_99:a9:ce","IPv6mcast_00:01:00:02","802.11","211","Data, SN=324, FN=0, Flags=.pm...F.C","-53 dBm"
"28028","49.975684","6c:71:d9:6a:1e:4f","IPv6mcast_00:01:00:02","802.11","221","Data, SN=325, FN=0, Flags=.pm...F.C","-54 dBm"
"28029","49.975687","74:e5:43:f5:8f:5b","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=326, FN=0, Flags=.pm...F.C","-54 dBm"
"28030","49.975691","Apple_86:f3:9c","IPv6mcast_00:00:00:02","802.11","134","Data, SN=327, FN=0, Flags=.p....F.C","-53 dBm"
"28031","49.980593","fe80::22c9:d0ff:feb1:80e5","ff02::1","ICMPv6","134","Neighbor Advertisement","-53 dBm"
"28032","49.988989","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28033","49.991472","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"28034","49.992009","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"28035","49.992914","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28036","50.015342","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"28037","50.017783","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28038","50.018325","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28039","50.019278","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28040","50.026099","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"28041","50.030549","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28042","50.030559","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3443, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-74 dBm"
"28043","50.030563","f8:c2:88:df:55:bf","Broadcast","802.11","313","Beacon frame, SN=330, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"28044","50.030571","fe80::d72:1575:c848:876f","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28045","50.030575","fe80::d72:1575:c848:876f","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"28046","50.030579","20:c9:d0:b1:07:0b","f4:0f:1b:7b:37:af","802.11","54","Null function (No data), SN=1879, FN=0, Flags=.......TC","-87 dBm"
"28047","50.030582","","20:c9:d0:b1:07:0b (RA)","802.11","40","Acknowledgement, Flags=........C","-75 dBm"
"28048","50.030586","fe80::843:c1f1:f88a:7451","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"28049","50.030590","fe80::843:c1f1:f88a:7451","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28050","50.030594","fe80::22c9:d0ff:feb1:80e5","ff02::1","ICMPv6","134","Neighbor Advertisement","-74 dBm"
"28051","50.030598","fe80::22c9:d0ff:feb1:80e5","ff02::1","ICMPv6","134","Neighbor Advertisement","-54 dBm"
"28052","50.030603","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28053","50.030811","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"28054","50.031677","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28055","50.032772","","20:c9:d0:b1:07:0b (RA)","802.11","40","Clear-to-send, Flags=........C","-74 dBm"
"28056","50.032779","f4:0f:1b:7b:37:af (TA)","20:c9:d0:b1:07:0b (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"28057","50.035199","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28058","50.035210","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28059","50.035645","fe80::10b2:b577:f22b:d9","ff02::1:2","DHCPv6","162","Solicit XID: 0xe5f3ef CID: 0001000118e79bc334c059c874f8 ","-54 dBm"
"28060","50.037046","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28061","50.050812","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=466, FN=0, Flags=.......TC","-58 dBm"
"28062","50.050823","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28063","50.050826","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28064","50.050829","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28065","50.050835","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28066","50.050839","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28067","50.050842","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"28068","50.050845","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28069","50.050849","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28070","50.050852","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"28071","50.055240","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3448, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-74 dBm"
"28072","50.055247","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=336, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-53 dBm"
"28073","50.055252","fe80::d72:1575:c848:876f","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28074","50.055256","fe80::843:c1f1:f88a:7451","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28075","50.055260","fe80::d56e:5955:5a0d:fb1d","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28076","50.055263","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"28077","50.055268","fe80::10b2:b577:f22b:d9","ff02::1:2","DHCPv6","162","Solicit XID: 0xe5f3ef CID: 0001000118e79bc334c059c874f8 ","-75 dBm"
"28078","50.059442","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28079","50.069745","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28080","50.069753","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28081","50.069756","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-61 dBm"
"28082","50.069760","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28083","50.069763","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"28084","50.079831","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"28085","50.079838","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-55 dBm"
"28086","50.079842","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28087","50.079847","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=338, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-54 dBm"
"28088","50.079851","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=3454, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"28089","50.079857","20:c9:d0:b1:80:e5","IPv6mcast_00:00:00:01","802.11","150","Data, SN=339, FN=0, Flags=.pm...F.C","-54 dBm"
"28090","50.079861","84:7a:88:5d:72:83","IPv6mcast_00:00:00:02","802.11","134","Data, SN=340, FN=0, Flags=.pm...F.C","-54 dBm"
"28091","50.079867","34:c0:59:c8:74:f8","IPv6mcast_00:01:00:02","802.11","178","Data, SN=341, FN=0, Flags=.pm...F.C","-53 dBm"
"28092","50.079872","HonHaiPr_cb:39:21","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=342, FN=0, Flags=.pm...F.C","-54 dBm"
"28093","50.079875","2002:8099:b61f:c:1033:a2fc:e1d1:c722","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28094","50.083625","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28095","50.086420","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-55 dBm"
"28096","50.088074","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"28097","50.088500","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28098","50.089047","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
